Wrd,posAsm,posEng,IdeaID,Meanings
acidiosis,গুণবাচক বিশেষ্য,Abstract Noun,5920,"অম্লশূল,বুকুপোৰণি,অম্লপিত্ত,অম্লাধিক্য"
m.a.,গুণবাচক বিশেষ্য,Abstract Noun,5921,এম.এ.
phd,গুণবাচক বিশেষ্য,Abstract Noun,5922,"ডঃ,ড°,Dr,পি.এইছ.ডি"
Dr,গুণবাচক বিশেষ্য,Abstract Noun,5922,"ডঃ,ড°,পি.এইছ.ডি,phd"
furore,গুণবাচক বিশেষ্য,Abstract Noun,5926,"তোলপাৰ,উত্তাল"
futurism,গুণবাচক বিশেষ্য,Abstract Noun,5927,ভৱিষ্যবাদ
deconstruction,গুণবাচক বিশেষ্য,Abstract Noun,5928,"নিৰ্গঠনতন্ত্ৰ,নিৰ্গঠনতন্ত্ৰবাদ,বিনিৰ্মান,বিনিৰ্মানবাদ"
asphyxia,গুণবাচক বিশেষ্য,Abstract Noun,5932,শ্বাসাৱৰোধ
asperity,গুণবাচক বিশেষ্য,Abstract Noun,5933,কৰ্কশতা
murder,গুণবাচক বিশেষ্য,Abstract Noun,5942,"হত্যাকাণ্ড,নৰ বধ,নৰমেধ,নৰহত্যা"
homicide,গুণবাচক বিশেষ্য,Abstract Noun,5942,"হত্যাকাণ্ড,নৰ বধ,নৰমেধ,নৰহত্যা"
nightmare,গুণবাচক বিশেষ্য,Abstract Noun,5943,দুঃস্বপ্ন
sensibility,গুণবাচক বিশেষ্য,Abstract Noun,5945,"সুৰুচি,সংবেদনশীলতা,ৰুচিবোধ"
digital carrier system,গুণবাচক বিশেষ্য,Abstract Noun,5948,অঙ্কীয় বাহক
program,গুণবাচক বিশেষ্য,Abstract Noun,5949,"ক্ৰিয়াপ্ৰণালী,প্ৰগ্ৰেম,ক্ৰমনিৰ্দেশণ,programming"
programming,গুণবাচক বিশেষ্য,Abstract Noun,5949,"ক্ৰিয়াপ্ৰণালী,প্ৰগ্ৰেম,ক্ৰমনিৰ্দেশণ,program"
programing,গুণবাচক বিশেষ্য,Abstract Noun,5949,"ক্ৰিয়াপ্ৰণালী,প্ৰগ্ৰেম,ক্ৰমনিৰ্দেশণ,program"
malice,গুণবাচক বিশেষ্য,Abstract Noun,5952,"কুষাৰি,কূৰ্চুট,খাপা,অসদ্ভাৱ"
malevolence,গুণবাচক বিশেষ্য,Abstract Noun,5952,"কুষাৰি,কূৰ্চুট,খাপা,অসদ্ভাৱ"
haiku,গুণবাচক বিশেষ্য,Abstract Noun,5965,হাইকু
imagery,গুণবাচক বিশেষ্য,Abstract Noun,5966,"কল্পচিত্ৰ,চিত্ৰকল্প"
dream-land,গুণবাচক বিশেষ্য,Abstract Noun,5967,"স্বপ্নলোক,স্বপ্নৰাজ্য,সপোনপুৰী,মায়াপুৰী"
fantasy,গুণবাচক বিশেষ্য,Abstract Noun,5967,"স্বপ্নলোক,স্বপ্নৰাজ্য,সপোনপুৰী,মায়াপুৰী"
toothpaste,গুণবাচক বিশেষ্য,Abstract Noun,5969,দন্তমঞ্জন
country-side,গুণবাচক বিশেষ্য,Abstract Noun,5972,গ্ৰামাঞ্চল
ceremonial,গুণবাচক বিশেষ্য,Abstract Noun,5973,"আনুষ্ঠানিকতা,ঔপচাৰিকতা"
forwardness,গুণবাচক বিশেষ্য,Abstract Noun,5975,"অগ্ৰগামিতা,অগ্ৰসৰতা"
alliteration,গুণবাচক বিশেষ্য,Abstract Noun,5979,অনুপ্ৰাস
tongue-twister,গুণবাচক বিশেষ্য,Abstract Noun,5982,জিভা-কেঁকুৰি
dooms-day,গুণবাচক বিশেষ্য,Abstract Noun,5986,"মহাপ্ৰলয়,সৃষ্টিনাশ,কালাগ্নি,armageddon"
armageddon,গুণবাচক বিশেষ্য,Abstract Noun,5986,"মহাপ্ৰলয়,সৃষ্টিনাশ,dooms-day,কালাগ্নি"
manhood,গুণবাচক বিশেষ্য,Abstract Noun,5989,"পুৰুষত্ব,পৌৰুষ,সাবালকত্ব"
outstanding,গুণবাচক বিশেষ্য,Abstract Noun,5997,"বাকী ৰোৱা,অসমাপ্ত"
hamlet,গুণবাচক বিশেষ্য,Abstract Noun,6000,"khungang macha,সৰু গাঁও"
khungang macha,গুণবাচক বিশেষ্য,Abstract Noun,6000,"সৰু গাঁও,hamlet"
numismatics,গুণবাচক বিশেষ্য,Abstract Noun,6003,মুদ্ৰাবিজ্ঞান
Veda,গুণবাচক বিশেষ্য,Abstract Noun,6004,"নিগম,শ্ৰুতি,বেদ"
gerontocracy,গুণবাচক বিশেষ্য,Abstract Noun,6006,বৃদ্ধতন্ত্ৰ
hermitage,গুণবাচক বিশেষ্য,Abstract Noun,6010,"তপোবন,আশ্ৰম"
contour,গুণবাচক বিশেষ্য,Abstract Noun,6012,"ৰূপৰেখা,তটৰেখা"
theosophy,গুণবাচক বিশেষ্য,Abstract Noun,6014,তত্ত্ব-জ্ঞান
soliloquy,গুণবাচক বিশেষ্য,Abstract Noun,6015,"স্বগত,স্বগতোক্তি,একোক্তি,monologue"
monologue,গুণবাচক বিশেষ্য,Abstract Noun,6015,"স্বগত,স্বগতোক্তি,একোক্তি,soliloquy"
fine art,গুণবাচক বিশেষ্য,Abstract Noun,6016,"ললিত কলা,চাৰুকলা,সুকুমাৰ কলা"
questionnaire,গুণবাচক বিশেষ্য,Abstract Noun,6022,"প্ৰশ্নমালা,প্ৰশ্নাৱলী"
mile,গুণবাচক বিশেষ্য,Abstract Noun,6023,মাইল
nihilism,গুণবাচক বিশেষ্য,Abstract Noun,6031,"নাস্তিকত্ববাদ,নাস্তিক্য,শূন্যবাদ,নাস্তিকতা"
quinsy,গুণবাচক বিশেষ্য,Abstract Noun,6033,কণ্ঠপ্ৰদাহ
quid,গুণবাচক বিশেষ্য,Abstract Noun,6035,পাউণ্ড
quick-sand,গুণবাচক বিশেষ্য,Abstract Noun,6038,"উহনি বালি,দলদলি"
iftar,গুণবাচক বিশেষ্য,Abstract Noun,6044,ইফটাৰ
recess,গুণবাচক বিশেষ্য,Abstract Noun,6049,"অৱকাশ,খতি,ফুৰচৎ,অবজৰ"
superiority complex,গুণবাচক বিশেষ্য,Abstract Noun,6056,"উচ্চাত্মিকা,উচাত্মিকা বোধ,উচ্চাত্মিকা বোধ"
inferiority complex,গুণবাচক বিশেষ্য,Abstract Noun,6057,"হীনমন্যতা বোধ,নীচাত্মিকা,নীচাত্মবোধ,হীনমন্যতা"
glossary,গুণবাচক বিশেষ্য,Abstract Noun,6058,"শব্দাৱলী,শব্দমালা,শব্দাৰ্থ তালিকা,অৰ্থকোষ"
priority,গুণবাচক বিশেষ্য,Abstract Noun,6069,প্ৰাধন্যতা
renewable energy,গুণবাচক বিশেষ্য,Abstract Noun,6070,নবীকৰণীয় শক্তি
asceticism,গুণবাচক বিশেষ্য,Abstract Noun,6073,"সন্ন্যাস,সন্যাস,বৈৰাগ্য,তাপস্য"
militarism,গুণবাচক বিশেষ্য,Abstract Noun,6074,"যুদ্ধবাদ,সমৰবাদ"
astronomy,গুণবাচক বিশেষ্য,Abstract Noun,6085,"মহাকাশবিজ্ঞান,খ-বিদ্যা,জ্যোতিৰ্বিজ্ঞান,খগোল"
premature death,গুণবাচক বিশেষ্য,Abstract Noun,6087,"অকাল মৃত্যু,অকাল-মৰণ"
decimal point,গুণবাচক বিশেষ্য,Abstract Noun,6100,দশমিক বিন্দু
chemotherapy,গুণবাচক বিশেষ্য,Abstract Noun,6102,ৰসচিকিত্সা
manpower,গুণবাচক বিশেষ্য,Abstract Noun,6103,"দেহবল,মনুষ্যশক্তি,জনশক্তি,জনবল"
optimism,গুণবাচক বিশেষ্য,Abstract Noun,6106,আশাবাদ
big bang,গুণবাচক বিশেষ্য,Abstract Noun,6108,মহানাদ
hindsight,গুণবাচক বিশেষ্য,Abstract Noun,6121,অদূৰদৰ্শিতা
big crunch,গুণবাচক বিশেষ্য,Abstract Noun,6125,মহাসংকোচন
license,গুণবাচক বিশেষ্য,Abstract Noun,6130,"লাইচেঞ্চ,অনুজ্ঞা-পত্ৰ"
profile,গুণবাচক বিশেষ্য,Abstract Noun,6131,"পাৰ্শ্বচিত্ৰ,আলেখ্য লিখ"
mahabharata,গুণবাচক বিশেষ্য,Abstract Noun,6134,"মহাভাৰত,পঞ্চমবেদ"
gerund,গুণবাচক বিশেষ্য,Abstract Noun,6135,ক্ৰিয়া বাচক বিশেষ্য
cremation,গুণবাচক বিশেষ্য,Abstract Noun,6138,"শৱদাহ,খৰি দিয়া,অগ্নি সংস্কাৰ,অগ্নিক্ৰিয়া"
angular velocity,গুণবাচক বিশেষ্য,Abstract Noun,6140,কৌণিক বেগ
velocity,গুণবাচক বিশেষ্য,Abstract Noun,6141,"বেগ,গতিবেগ"
jingle,গুণবাচক বিশেষ্য,Abstract Noun,6154,"ৰণজননি,জন্‌জন্‌,জন্‌জননি"
disability,গুণবাচক বিশেষ্য,Abstract Noun,6163,"প্ৰতিবন্ধকতা,পঙ্গুত্ব"
capital letter,গুণবাচক বিশেষ্য,Abstract Noun,6169,বৰফলা
small letter,গুণবাচক বিশেষ্য,Abstract Noun,6170,সৰুফলা
temperance,গুণবাচক বিশেষ্য,Abstract Noun,6174,"সংযম,মিতাচাৰ,পৰিমিতাচাৰ"
hydropathy,গুণবাচক বিশেষ্য,Abstract Noun,6177,জলচিকিত্সা
gate,গুণবাচক বিশেষ্য,Abstract Noun,6178,"কুঞ্চন,ভাঁজ,কোঁচ,জাপ"
fold,গুণবাচক বিশেষ্য,Abstract Noun,6178,"কুঞ্চন,ভাঁজ,কোঁচ,জাপ"
landing,গুণবাচক বিশেষ্য,Abstract Noun,6179,অবতৰণ
crisis,গুণবাচক বিশেষ্য,Abstract Noun,6190,"সংকট,সংকটাৱস্থা,ততৰ,হাহাকাৰ"
west wind,গুণবাচক বিশেষ্য,Abstract Noun,6191,পছোৱা
east wind,গুণবাচক বিশেষ্য,Abstract Noun,6192,পূবালী
property tax,গুণবাচক বিশেষ্য,Abstract Noun,6195,খাজানা
emission,গুণবাচক বিশেষ্য,Abstract Noun,6202,"নিৰ্গমন,উদগীৰণ"
curiosity,গুণবাচক বিশেষ্য,Abstract Noun,6213,"কৌতূহল,জিজ্ঞাসা,অনুসন্ধিৎসা,কুতূহল"
inquisitiveness,গুণবাচক বিশেষ্য,Abstract Noun,6213,"কৌতূহল,জিজ্ঞাসা,অনুসন্ধিৎসা,কুতূহল"
crick,গুণবাচক বিশেষ্য,Abstract Noun,6218,"সিৰামুৰিয়ে ধৰা,ফন্দিয়া,সিৰামুৰি,গমা"
spasm,গুণবাচক বিশেষ্য,Abstract Noun,6218,"সিৰামুৰিয়ে ধৰা,ফন্দিয়া,সিৰামুৰি,গমা"
concert,গুণবাচক বিশেষ্য,Abstract Noun,6223,"সংগীতানুষ্ঠান,ঐকতান বাদন,ঐকতান,ঐক্যতান"
magnum opus,গুণবাচক বিশেষ্য,Abstract Noun,6224,"মহাকৃতি,মহাকৰ্ম"
procession,গুণবাচক বিশেষ্য,Abstract Noun,6226,"সমদল,মিছিল,শোভাযাত্ৰা,হুজ"
urticaria,গুণবাচক বিশেষ্য,Abstract Noun,6229,"ডবলা,ডবলা-ডবল,hives"
hives,গুণবাচক বিশেষ্য,Abstract Noun,6229,"ডবলা,ডবলা-ডবল,urticaria"
crow,গুণবাচক বিশেষ্য,Abstract Noun,6231,"ডাক,cock-a-doodle-doo,cockcrow"
cock-a-doodle-doo,গুণবাচক বিশেষ্য,Abstract Noun,6231,"ডাক,crow,cockcrow"
cockcrow,গুণবাচক বিশেষ্য,Abstract Noun,6231,"ডাক,crow,cock-a-doodle-doo"
surge,গুণবাচক বিশেষ্য,Abstract Noun,6232,"কল্লোল,খলকনি,billow"
